8.850 0.05129 0.04440 0.04935 0.02546 0.02291 0.01642 -0.05418 -0.04662 -0.07014 0.28968 -0.06635 -0.04047
8.900 0.05190 0.04807 0.04076 0.02334 0.01538 0.01314 -0.05631 -0.04602 -0.07259 0.29316 -0.06972 -0.05507
8.950 0.05008 0.04807 0.03985 0.02516 0.01658 0.01063 -0.06018 -0.04783 -0.07443 0.28968 -0.08029 -0.04798
9.000 0.04613 0.05022 0.04689 0.02364 0.00844 0.01391 -0.05360 -0.04572 -0.07014 0.28968 -0.08077 -0.05215
9.050 0.06009 0.05114 0.04260 0.02182 0.01930 0.01623 -0.05553 -0.05234 -0.07137 0.29055 -0.08606 -0.05590
9.100 0.05068 0.04624 0.04107 0.02152 0.01296 0.00676 -0.05573 -0.04813 -0.07412 0.30968 -0.08702 -0.05883
9.150 0.06404 0.05297 0.04414 0.02182 0.01477 0.01410 -0.05186 -0.04632 -0.07198 0.28707 -0.09087 -0.05424
9.200 0.05524 0.05328 0.04567 0.02879 0.01749 0.01719 -0.05379 -0.04692 -0.07045 0.29490 -0.08847 -0.04589
9.250 0.05463 0.04746 0.04260 0.02516 0.01266 0.00966 -0.05612 -0.05053 -0.07229 0.29490 -0.08462 -0.05465
9.300 0.05281 0.05236 0.04352 0.02061 0.01357 0.00947 -0.05418 -0.04843 -0.07688 0.29490 -0.08654 -0.05883
9.350 0.05160 0.04899 0.04260 0.02273 0.01236 0.00850 -0.05495 -0.04993 -0.07351 0.28881 -0.08462 -0.05132
9.400 0.06070 0.05144 0.04720 0.02243 0.01266 0.00773 -0.05437 -0.04692 -0.07137 0.29055 -0.09376 -0.04714
9.450 0.05524 0.05512 0.04598 0.02273 0.01688 0.01140 -0.05360 -0.04572 -0.07382 0.29838 -0.09231 -0.05173
9.500 0.05584 0.05634 0.04659 0.02091 0.01538 0.01024 -0.05534 -0.04692 -0.07167 0.29577 -0.09039 -0.05549
9.550 0.05160 0.06002 0.04628 0.01879 0.01146 0.01024 -0.05612 -0.04001 -0.07749 0.29664 -0.10049 -0.05382
9.600 0.05767 0.05481 0.04506 0.01940 0.01025 0.00889 -0.05360 -0.04422 -0.07474 0.29577 -0.09520 -0.06175
9.650 0.05372 0.05175 0.04659 0.02152 0.01658 0.01005 -0.05186 -0.05234 -0.07872 0.29490 -0.09376 -0.03671
9.700 0.05888 0.05573 0.04536 0.02273 0.01296 0.01024 -0.05612 -0.04662 -0.07351 0.30012 -0.09183 -0.04714
9.750 0.05797 0.06093 0.04567 0.02061 0.01417 0.01121 -0.05205 -0.04662 -0.07566 0.30707 -0.10145 -0.04631
9.800 0.05129 0.05114 0.04720 0.02061 0.01296 0.01005 -0.05399 -0.05023 -0.07535 0.30099 -0.08414 -0.05382
9.850 0.05645 0.05114 0.04506 0.02425 0.01749 0.01256 -0.05495 -0.04783 -0.07688 0.30794 -0.08847 -0.05090
9.900 0.05979 0.05665 0.04475 0.02334 0.01779 0.01352 -0.05631 -0.04843 -0.07535 0.31577 -0.09664 -0.04714
9.950 0.05736 0.05542 0.04536 0.02334 0.01508 0.00966 -0.05786 -0.04903 -0.07719 0.30446 -0.09568 -0.04923
10.000 0.05160 0.05512 0.04628 0.02334 0.01628 0.01468 -0.05882 -0.04993 -0.07688 0.30360 -0.08414 -0.05006
10.050 0.05918 0.05205 0.04291 0.02546 0.01658 0.01179 -0.05515 -0.04753 -0.07443 0.29838 -0.09231 -0.06008
