NO_OF_FRAMES	14180
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
58.98251	198.31113	-194.33444	-0.88665	-0.34416	-9.73573	2.32424	0.98558	-0.16899	0.00854	0.16910	0.98550	-0.01424	-0.00601	0.01547	0.99986	
56.80157	197.20160	-195.85544	-1.15573	-0.19975	-9.70092	2.28220	0.98569	-0.16840	0.00683	0.16850	0.98551	-0.01929	-0.00349	0.02017	0.99979	
54.89474	197.57253	-195.21384	-1.32163	-0.14799	-9.66757	2.29549	0.98580	-0.16783	0.00642	0.16793	0.98555	-0.02230	-0.00258	0.02306	0.99973	
52.88016	198.32100	-192.13803	-1.43454	-0.17701	-9.68007	2.30852	0.98576	-0.16802	0.00725	0.16815	0.98547	-0.02416	-0.00309	0.02503	0.99968	
51.27594	198.45702	-187.56223	-1.77732	-0.24571	-9.53156	2.34151	0.98619	-0.16538	0.00936	0.16559	0.98574	-0.02988	-0.00429	0.03101	0.99951	
49.23004	200.73550	-182.68747	-1.79306	-0.32689	-9.53287	2.27518	0.98617	-0.16536	0.01081	0.16561	0.98574	-0.02991	-0.00571	0.03129	0.99949	
47.83591	200.86850	-176.60706	-2.06449	-0.49138	-9.47248	2.32228	0.98633	-0.16416	0.01438	0.16457	0.98578	-0.03412	-0.00858	0.03602	0.99931	
46.36426	202.63120	-171.44632	-2.14194	-0.65446	-9.46481	2.36104	0.98632	-0.16391	0.01740	0.16443	0.98577	-0.03499	-0.01142	0.03737	0.99924	
44.32043	204.71106	-166.81049	-2.14572	-0.73373	-9.44713	2.34627	0.98636	-0.16355	0.01877	0.16412	0.98582	-0.03483	-0.01281	0.03744	0.99922	
42.84268	206.40295	-163.00113	-2.15428	-0.85705	-9.44238	2.26740	0.98634	-0.16339	0.02091	0.16404	0.98585	-0.03463	-0.01496	0.03759	0.99918	
41.54947	208.01677	-160.57675	-2.13072	-0.96307	-9.38892	2.26094	0.98646	-0.16241	0.02264	0.16311	0.98602	-0.03394	-0.01681	0.03717	0.99917	
40.68933	207.78616	-158.66861	-2.13100	-1.09863	-9.38192	2.34251	0.98644	-0.16220	0.02497	0.16298	0.98606	-0.03356	-0.01917	0.03718	0.99912	
39.32193	207.97591	-158.73752	-2.13365	-1.12382	-9.32719	2.33061	0.98659	-0.16124	0.02537	0.16204	0.98621	-0.03356	-0.01961	0.03722	0.99911	
38.31000	209.54774	-159.79010	-1.81376	-1.18340	-9.34779	2.25276	0.98651	-0.16170	0.02551	0.16239	0.98633	-0.02788	-0.02065	0.03164	0.99929	
36.91858	209.24133	-161.70352	-1.67977	-1.16052	-9.33080	2.27607	0.98657	-0.16148	0.02473	0.16210	0.98644	-0.02564	-0.02025	0.02931	0.99937	
36.45242	208.94751	-163.88757	-1.49131	-1.22073	-9.37043	2.36261	0.98643	-0.16221	0.02525	0.16278	0.98641	-0.02221	-0.02130	0.02602	0.99943	
34.94809	208.59450	-168.40442	-1.24130	-1.13919	-9.40664	2.30013	0.98636	-0.16298	0.02315	0.16341	0.98639	-0.01812	-0.01988	0.02166	0.99957	
34.18289	207.93365	-172.60318	-0.96185	-1.10877	-9.50630	2.27215	0.98608	-0.16481	0.02185	0.16513	0.98618	-0.01336	-0.01935	0.01678	0.99967	
33.20209	207.07907	-177.71579	-0.77398	-0.99707	-9.53933	2.36113	0.98602	-0.16548	0.01940	0.16570	0.98612	-0.01044	-0.01740	0.01351	0.99976	
32.73325	205.17126	-182.45438	-0.73118	-0.91588	-9.55975	2.34022	0.98599	-0.16586	0.01788	0.16605	0.98607	-0.00993	-0.01598	0.01276	0.99979	
32.10526	204.53061	-187.43695	-0.58225	-0.77865	-9.56300	2.27406	0.98601	-0.16599	0.01509	0.16612	0.98608	-0.00776	-0.01359	0.01016	0.99986	
31.78983	203.98685	-192.04443	-0.38939	-0.68035	-9.72361	2.28311	0.98556	-0.16881	0.01285	0.16888	0.98562	-0.00469	-0.01187	0.00680	0.99991	
31.60431	201.44608	-195.29871	-0.58251	-0.54148	-9.65638	2.32420	0.98579	-0.16764	0.01102	0.16773	0.98580	-0.00844	-0.00945	0.01017	0.99990	
31.34723	202.35349	-197.89365	-0.49275	-0.42265	-9.65602	2.23112	0.98581	-0.16766	0.00871	0.16773	0.98581	-0.00724	-0.00738	0.00860	0.99994	
31.20090	202.33070	-198.84262	-0.53086	-0.32866	-9.64782	2.27647	0.98584	-0.16753	0.00721	0.16759	0.98582	-0.00817	-0.00574	0.00926	0.99994	
31.41510	201.04936	-197.15637	-0.69396	-0.33461	-9.70544	2.33563	0.98567	-0.16850	0.00780	0.16858	0.98563	-0.01095	-0.00584	0.01211	0.99991	
31.28699	200.08728	-193.95673	-1.03547	-0.31904	-9.62938	2.32010	0.98590	-0.16715	0.00851	0.16727	0.98577	-0.01689	-0.00557	0.01807	0.99982	
31.28589	199.61256	-189.40393	-1.18528	-0.39658	-9.67975	2.35621	0.98574	-0.16796	0.01030	0.16814	0.98558	-0.01923	-0.00692	0.02069	0.99976	
31.24924	197.61806	-183.43304	-1.53130	-0.52644	-9.77851	2.36522	0.98543	-0.16954	0.01359	0.16983	0.98516	-0.02477	-0.00919	0.02672	0.99960	
30.68680	197.02882	-176.98059	-1.79327	-0.62768	-9.83466	2.33108	0.98525	-0.17038	0.01613	0.17080	0.98488	-0.02896	-0.01095	0.03129	0.99945	
30.71570	195.37663	-169.94592	-2.22679	-0.79062	-9.77895	2.35674	0.98538	-0.16919	0.02019	0.16983	0.98482	-0.03595	-0.01380	0.03885	0.99915	
30.09634	195.93358	-164.02850	-2.36442	-0.89351	-9.81300	2.35151	0.98525	-0.16965	0.02238	0.17041	0.98464	-0.03800	-0.01559	0.04125	0.99903	
30.26617	195.11929	-158.08472	-2.58429	-1.08689	-9.83266	2.37815	0.98513	-0.16975	0.02637	0.17074	0.98445	-0.04119	-0.01897	0.04508	0.99880	
30.77902	194.08588	-152.86130	-2.97264	-1.24203	-9.73590	2.35667	0.98537	-0.16777	0.03010	0.16907	0.98446	-0.04745	-0.02168	0.05185	0.99842	
30.71036	194.49500	-150.18817	-2.94805	-1.32595	-9.74532	2.38560	0.98531	-0.16787	0.03148	0.16922	0.98447	-0.04678	-0.02314	0.05142	0.99841	
31.46094	194.93480	-148.71509	-2.92605	-1.43003	-9.74271	2.38104	0.98527	-0.16775	0.03320	0.16917	0.98451	-0.04609	-0.02496	0.05103	0.99839	
31.57724	195.45866	-149.67505	-2.79355	-1.43458	-9.73414	2.40440	0.98529	-0.16767	0.03289	0.16902	0.98464	-0.04381	-0.02504	0.04872	0.99850	
31.99127	196.75200	-152.39355	-2.59630	-1.38774	-9.67653	2.33536	0.98548	-0.16683	0.03146	0.16804	0.98494	-0.04059	-0.02422	0.04529	0.99868	
32.32333	199.74257	-157.17899	-1.94697	-1.32524	-9.79189	2.28571	0.98517	-0.16920	0.02856	0.17002	0.98500	-0.02955	-0.02313	0.03397	0.99916	
33.14972	198.69928	-162.13074	-1.86319	-1.23859	-9.72754	2.33513	0.98539	-0.16818	0.02679	0.16892	0.98522	-0.02840	-0.02162	0.03251	0.99924	
33.48590	200.71492	-169.36032	-1.40793	-1.06648	-9.63267	2.34803	0.98573	-0.16683	0.02246	0.16730	0.98568	-0.02111	-0.01861	0.02457	0.99952	
33.96088	201.92973	-176.27097	-0.99334	-0.89454	-9.55093	2.29366	0.98602	-0.16563	0.01827	0.16590	0.98604	-0.01451	-0.01561	0.01733	0.99973	
34.18488	203.77711	-183.30203	-0.59036	-0.67865	-9.46552	2.28106	0.98632	-0.16432	0.01338	0.16444	0.98635	-0.00822	-0.01184	0.01030	0.99988	
34.96039	205.62924	-189.35971	-0.13171	-0.54057	-9.50283	2.29237	0.98623	-0.16507	0.00968	0.16509	0.98628	-0.00071	-0.00943	0.00230	0.99995	
35.67950	207.11771	-193.86099	0.18839	-0.41825	-9.43615	2.26217	0.98644	-0.16397	0.00666	0.16394	0.98646	0.00444	-0.00730	-0.00329	0.99997	
36.12289	207.39798	-196.89523	0.24895	-0.26333	-9.42730	2.29620	0.98648	-0.16381	0.00382	0.16379	0.98648	0.00504	-0.00460	-0.00434	0.99998	
36.68988	208.03522	-197.97266	0.28728	-0.17805	-9.41495	2.22530	0.98652	-0.16360	0.00225	0.16358	0.98651	0.00545	-0.00311	-0.00501	0.99998	
37.48917	208.71274	-197.72388	0.21905	-0.13473	-9.33525	2.26631	0.98675	-0.16222	0.00170	0.16221	0.98675	0.00415	-0.00235	-0.00382	0.99999	
37.84167	209.34814	-195.77161	0.02425	-0.09396	-9.35216	2.31114	0.98671	-0.16250	0.00155	0.16250	0.98671	0.00068	-0.00164	-0.00042	1.00000	
39.22675	208.28781	-191.34799	-0.40383	-0.22809	-9.41353	2.26973	0.98653	-0.16353	0.00508	0.16356	0.98651	-0.00630	-0.00398	0.00705	0.99997	
40.56967	208.34808	-186.16675	-0.95572	-0.31109	-9.18917	2.34889	0.98715	-0.15958	0.00802	0.15969	0.98704	-0.01560	-0.00543	0.01668	0.99985	
40.91888	209.35516	-181.43472	-1.22247	-0.40911	-9.30154	2.19205	0.98683	-0.16144	0.01049	0.16163	0.98665	-0.01990	-0.00714	0.02133	0.99975	
41.65802	208.02480	-175.21854	-1.73008	-0.57447	-9.33838	2.24618	0.98670	-0.16189	0.01479	0.16226	0.98635	-0.02816	-0.01003	0.03019	0.99949	
43.30002	206.62708	-169.04257	-2.22663	-0.81868	-9.38454	2.30671	0.98652	-0.16239	0.02042	0.16304	0.98596	-0.03600	-0.01429	0.03885	0.99914	
44.86032	204.56277	-163.09982	-2.80696	-1.03203	-9.25344	2.48498	0.98683	-0.15974	0.02563	0.16078	0.98594	-0.04544	-0.01801	0.04896	0.99864	
46.42514	204.37080	-158.81152	-2.91401	-1.25022	-9.33924	2.31975	0.98651	-0.16098	0.02975	0.16224	0.98565	-0.04663	-0.02182	0.05083	0.99847	
48.02716	204.06978	-156.04108	-2.94014	-1.42440	-9.34255	2.25760	0.98643	-0.16086	0.03282	0.16229	0.98564	-0.04658	-0.02486	0.05128	0.99838	
49.31210	202.90593	-155.05264	-2.92669	-1.50675	-9.32814	2.35741	0.98643	-0.16055	0.03419	0.16203	0.98571	-0.04613	-0.02629	0.05104	0.99835	
51.18256	202.05164	-155.87323	-2.83999	-1.56510	-9.31028	2.33521	0.98646	-0.16025	0.03494	0.16172	0.98583	-0.04448	-0.02731	0.04953	0.99840	
52.82361	202.40094	-159.13242	-2.50702	-1.52473	-9.34268	2.36937	0.98639	-0.16104	0.03333	0.16228	0.98598	-0.03885	-0.02661	0.04373	0.99869	
55.03836	201.68813	-163.47629	-2.24778	-1.47776	-9.31756	2.22296	0.98648	-0.16078	0.03178	0.16185	0.98621	-0.03453	-0.02579	0.03921	0.99890	
56.48984	201.55655	-170.00510	-1.92848	-1.24754	-9.23928	2.32507	0.98679	-0.15974	0.02688	0.16052	0.98659	-0.02972	-0.02177	0.03364	0.99920	
58.45834	202.81844	-177.15527	-1.32328	-1.08923	-9.33555	2.36142	0.98658	-0.16174	0.02250	0.16219	0.98656	-0.01970	-0.01901	0.02309	0.99955	
60.33069	201.83191	-184.14462	-1.14782	-0.83356	-9.26014	2.29112	0.98686	-0.16060	0.01758	0.16090	0.98682	-0.01743	-0.01455	0.02003	0.99969	
61.86783	204.02451	-191.09738	-0.47657	-0.61741	-9.36340	2.25236	0.98662	-0.16260	0.01198	0.16269	0.98666	-0.00645	-0.01078	0.00832	0.99991	
63.76822	203.27676	-195.89682	-0.28852	-0.41852	-9.35079	2.28056	0.98669	-0.16244	0.00803	0.16247	0.98671	-0.00378	-0.00730	0.00504	0.99996	
64.90845	202.52625	-197.98105	-0.23086	-0.26138	-9.33439	2.38969	0.98675	-0.16218	0.00515	0.16219	0.98675	-0.00324	-0.00456	0.00403	0.99998	
66.07532	203.96719	-197.74060	0.03117	-0.21472	-9.27675	2.23806	0.98691	-0.16121	0.00361	0.16120	0.98692	0.00114	-0.00375	-0.00054	0.99999	
66.75168	203.83203	-194.68524	0.03747	-0.21632	-9.30558	2.31574	0.98683	-0.16170	0.00362	0.16170	0.98684	0.00126	-0.00378	-0.00065	0.99999	
67.29407	202.05699	-189.07419	-0.34806	-0.26712	-9.19161	2.39572	0.98715	-0.15971	0.00557	0.15973	0.98715	-0.00525	-0.00466	0.00607	0.99997	
68.34384	202.50189	-181.62589	-0.46603	-0.49179	-9.23251	2.34377	0.98701	-0.16037	0.00978	0.16044	0.98702	-0.00665	-0.00858	0.00813	0.99993	
68.54742	201.13077	-173.25223	-0.80967	-0.69949	-9.33930	2.29636	0.98667	-0.16209	0.01434	0.16227	0.98667	-0.01196	-0.01221	0.01413	0.99983	
68.32584	201.21716	-165.44379	-1.16950	-0.85797	-9.31860	2.31403	0.98669	-0.16159	0.01808	0.16191	0.98665	-0.01772	-0.01497	0.02041	0.99968	
68.52652	201.76476	-157.99973	-1.42760	-1.05573	-9.36830	2.27726	0.98649	-0.16228	0.02223	0.16275	0.98643	-0.02158	-0.01842	0.02491	0.99952	
68.77393	200.05199	-152.23685	-1.92604	-1.22568	-9.43254	2.38354	0.98625	-0.16308	0.02660	0.16385	0.98604	-0.02965	-0.02139	0.03360	0.99921	
69.46658	197.86063	-148.12616	-2.57619	-1.29740	-9.26845	2.36687	0.98669	-0.15989	0.02956	0.16102	0.98611	-0.04072	-0.02264	0.04494	0.99873	
70.24155	199.71758	-147.88785	-2.62596	-1.35015	-9.28290	2.32239	0.98663	-0.16007	0.03062	0.16126	0.98604	-0.04142	-0.02356	0.04580	0.99867	
71.54953	198.76270	-149.50793	-2.83870	-1.39142	-9.40301	2.35779	0.98627	-0.16199	0.03202	0.16333	0.98555	-0.04490	-0.02428	0.04951	0.99848	
72.45819	198.69647	-154.07156	-2.92497	-1.29457	-9.43633	2.33976	0.98622	-0.16260	0.03062	0.16391	0.98537	-0.04664	-0.02259	0.05102	0.99844	
72.87598	198.85713	-160.98367	-2.85401	-1.07804	-9.42940	2.30029	0.98631	-0.16270	0.02669	0.16380	0.98542	-0.04604	-0.01881	0.04978	0.99858	
74.39395	198.50929	-168.12885	-2.72704	-0.96759	-9.44073	2.30653	0.98632	-0.16305	0.02444	0.16400	0.98547	-0.04417	-0.01689	0.04757	0.99873	
74.90427	197.36378	-176.69760	-2.59778	-0.70797	-9.37267	2.41754	0.98657	-0.16214	0.01956	0.16284	0.98573	-0.04271	-0.01236	0.04532	0.99890	
75.84689	199.85513	-184.95480	-2.02592	-0.51463	-9.32582	2.33797	0.98674	-0.16163	0.01459	0.16204	0.98622	-0.03343	-0.00898	0.03535	0.99933	
76.43921	198.75809	-192.05615	-1.76546	-0.30185	-9.27082	2.38939	0.98692	-0.16086	0.01016	0.16110	0.98650	-0.02956	-0.00527	0.03081	0.99951	
77.21561	200.41449	-198.22015	-1.18009	-0.19267	-9.31245	2.35322	0.98681	-0.16172	0.00665	0.16182	0.98662	-0.01978	-0.00336	0.02059	0.99978	
78.38101	201.74396	-202.28540	-0.66635	-0.13131	-9.37075	2.24142	0.98665	-0.16278	0.00415	0.16282	0.98659	-0.01110	-0.00229	0.01163	0.99993	
79.48984	202.21014	-204.44525	-0.43370	-0.08276	-9.26854	2.29476	0.98694	-0.16105	0.00264	0.16106	0.98692	-0.00724	-0.00144	0.00757	0.99997	
81.06406	201.97595	-204.42545	-0.31736	-0.11148	-9.21302	2.27024	0.98710	-0.16009	0.00281	0.16011	0.98709	-0.00516	-0.00195	0.00554	0.99998	
81.83698	204.21729	-203.67697	-0.02246	-0.13332	-9.28866	2.22314	0.98689	-0.16141	0.00236	0.16141	0.98689	-0.00001	-0.00233	0.00039	1.00000	
83.26309	204.45963	-200.90918	-0.08724	-0.21043	-9.25037	2.23378	0.98699	-0.16074	0.00387	0.16075	0.98700	-0.00091	-0.00367	0.00152	0.99999	
84.35071	205.08675	-196.96066	-0.23529	-0.31656	-9.27261	2.28419	0.98692	-0.16111	0.00611	0.16113	0.98693	-0.00316	-0.00552	0.00411	0.99998	
85.96970	205.96690	-191.20743	-0.48103	-0.48728	-9.23142	2.28179	0.98701	-0.16035	0.00974	0.16042	0.98703	-0.00692	-0.00850	0.00840	0.99993	
87.15961	206.21420	-184.88995	-0.77190	-0.66808	-9.32278	2.28526	0.98672	-0.16183	0.01369	0.16199	0.98673	-0.01141	-0.01166	0.01347	0.99984	
88.09720	207.43054	-178.69162	-0.99431	-0.82341	-9.33794	2.25607	0.98665	-0.16199	0.01699	0.16224	0.98664	-0.01479	-0.01437	0.01735	0.99975	
89.71750	207.47971	-171.49640	-1.26550	-1.08391	-9.39550	2.31066	0.98641	-0.16280	0.02226	0.16322	0.98641	-0.01870	-0.01892	0.02208	0.99958	
90.67459	205.93143	-164.23828	-1.66411	-1.28773	-9.44337	2.28189	0.98620	-0.16336	0.02692	0.16403	0.98614	-0.02496	-0.02247	0.02903	0.99933	
91.79492	203.29813	-157.23303	-2.20654	-1.47816	-9.33175	2.43310	0.98644	-0.16105	0.03168	0.16210	0.98620	-0.03381	-0.02580	0.03849	0.99893	
92.74136	203.31886	-151.48874	-2.22874	-1.66082	-9.35524	2.31882	0.98628	-0.16132	0.03490	0.16249	0.98614	-0.03366	-0.02898	0.03887	0.99882	
92.86169	202.37126	-147.46426	-2.16803	-1.77555	-9.44752	2.28723	0.98596	-0.16287	0.03675	0.16407	0.98592	-0.03223	-0.03098	0.03781	0.99880	
93.82718	199.23442	-143.51968	-2.25909	-1.94678	-9.49534	2.37965	0.98573	-0.16352	0.03998	0.16487	0.98575	-0.03328	-0.03397	0.03940	0.99865	
94.04376	197.53963	-141.86276	-2.10847	-2.01617	-9.59367	2.32098	0.98540	-0.16527	0.04080	0.16656	0.98556	-0.03042	-0.03518	0.03677	0.99870	
93.85962	194.37750	-141.92184	-2.06331	-2.00297	-9.57556	2.27021	0.98546	-0.16500	0.04043	0.16625	0.98564	-0.02969	-0.03495	0.03598	0.99874	
93.53543	193.24225	-144.16083	-1.82361	-1.90089	-9.55027	2.33910	0.98560	-0.16479	0.03797	0.16582	0.98582	-0.02588	-0.03317	0.03181	0.99894	
93.49249	192.65924	-147.80743	-1.52702	-1.80294	-9.56255	2.30315	0.98562	-0.16524	0.03544	0.16604	0.98589	-0.02105	-0.03146	0.02664	0.99915	
92.90866	190.96059	-153.80698	-1.40281	-1.59001	-9.53730	2.32813	0.98580	-0.16497	0.03141	0.16563	0.98599	-0.01955	-0.02775	0.02447	0.99932	
92.09122	190.27176	-161.55908	-1.33541	-1.29621	-9.52842	2.43651	0.98595	-0.16497	0.02616	0.16549	0.98602	-0.01924	-0.02262	0.02330	0.99947	
91.30780	190.81598	-170.60962	-1.07561	-0.97076	-9.61028	2.41711	0.98582	-0.16660	0.01984	0.16692	0.98585	-0.01568	-0.01694	0.01877	0.99968	
90.07611	192.69836	-180.83102	-0.86839	-0.56429	-9.61183	2.19119	0.98591	-0.16681	0.01224	0.16696	0.98587	-0.01330	-0.00985	0.01515	0.99984	
89.65353	193.09166	-190.17920	-0.84924	-0.22222	-9.60770	2.26972	0.98597	-0.16683	0.00630	0.16690	0.98587	-0.01397	-0.00388	0.01482	0.99988	
88.41666	191.83875	-199.18686	-1.19023	0.19800	-9.57592	2.33120	0.98606	-0.16639	0.00005	0.16635	0.98584	-0.02106	0.00346	0.02077	0.99978	
87.81973	192.52069	-207.24292	-1.19353	0.50470	-9.59437	2.28620	0.98597	-0.16682	-0.00521	0.16667	0.98577	-0.02201	0.00881	0.02083	0.99974	
87.48412	193.25168	-213.58936	-1.26177	0.75995	-9.62116	2.28893	0.98585	-0.16738	-0.00939	0.16712	0.98565	-0.02393	0.01326	0.02202	0.99967	
86.88928	193.46573	-218.27255	-1.36242	0.97890	-9.66735	2.32751	0.98566	-0.16828	-0.01284	0.16790	0.98545	-0.02631	0.01708	0.02377	0.99957	
86.90999	191.15073	-219.48102	-1.73545	1.06640	-9.75061	2.36451	0.98538	-0.16984	-0.01320	0.16933	0.98501	-0.03300	0.01861	0.03028	0.99937	
87.46400	190.88197	-218.43317	-1.83944	1.00559	-9.81225	2.27197	0.98522	-0.17089	-0.01181	0.17039	0.98477	-0.03462	0.01755	0.03209	0.99933	
88.29120	190.11284	-214.33130	-2.00844	0.83090	-9.88935	2.31182	0.98504	-0.17214	-0.00826	0.17173	0.98445	-0.03702	0.01450	0.03504	0.99928	
89.49977	188.99254	-208.13144	-2.12354	0.53597	-9.92585	2.38325	0.98499	-0.17260	-0.00282	0.17237	0.98430	-0.03811	0.00935	0.03705	0.99927	
90.79163	188.27779	-199.57117	-2.27835	0.17272	-9.87777	2.40017	0.98517	-0.17153	0.00385	0.17155	0.98438	-0.03968	0.00301	0.03975	0.99920	
92.73145	189.59785	-189.55148	-2.09624	-0.32301	-9.89992	2.31903	0.98509	-0.17161	0.01184	0.17192	0.98449	-0.03506	-0.00564	0.03658	0.99931	
94.60986	189.81602	-178.34555	-2.03303	-0.85088	-9.87360	2.35579	0.98508	-0.17085	0.02070	0.17146	0.98466	-0.03241	-0.01485	0.03547	0.99926	
95.98141	190.64615	-167.67377	-1.86668	-1.32692	-9.82406	2.33800	0.98507	-0.16979	0.02836	0.17058	0.98494	-0.02815	-0.02316	0.03257	0.99920	
97.90704	191.90028	-156.93637	-1.68101	-1.82031	-9.77043	2.46626	0.98500	-0.16871	0.03627	0.16962	0.98523	-0.02352	-0.03177	0.02932	0.99907	
99.25830	194.82515	-148.11575	-1.19133	-2.24026	-9.82651	2.32259	0.98458	-0.16983	0.04206	0.17054	0.98525	-0.01382	-0.03909	0.02078	0.99902	
100.78107	196.17052	-140.36148	-0.98694	-2.57311	-9.72950	2.24034	0.98462	-0.16821	0.04715	0.16883	0.98560	-0.00939	-0.04489	0.01721	0.99884	
101.77469	197.44388	-134.82916	-0.87589	-2.77450	-9.64845	2.35167	0.98470	-0.16685	0.05028	0.16741	0.98586	-0.00696	-0.04841	0.01527	0.99871	
101.55780	200.22481	-132.77417	-0.58741	-2.77691	-9.54360	2.29674	0.98500	-0.16530	0.04947	0.16560	0.98619	-0.00208	-0.04845	0.01024	0.99877	
102.19513	201.41380	-131.55032	-0.54892	-2.80756	-9.46840	2.28710	0.98519	-0.16403	0.04989	0.16431	0.98641	-0.00139	-0.04898	0.00957	0.99875	
101.73535	202.74738	-133.58926	-0.45766	-2.65949	-9.43197	2.24018	0.98542	-0.16351	0.04708	0.16370	0.98651	-0.00028	-0.04640	0.00798	0.99889	
100.67868	203.82166	-137.78906	-0.42945	-2.42163	-9.40143	2.37181	0.98569	-0.16303	0.04291	0.16320	0.98659	-0.00049	-0.04225	0.00749	0.99908	
99.17484	203.97421	-143.67456	-0.55543	-2.09886	-9.34392	2.29998	0.98607	-0.16200	0.03771	0.16225	0.98674	-0.00362	-0.03662	0.00969	0.99928	
96.82944	204.65060	-151.22855	-0.65402	-1.69638	-9.36418	2.33101	0.98624	-0.16237	0.03106	0.16264	0.98666	-0.00645	-0.02960	0.01141	0.99950	
94.37335	204.66641	-159.31726	-0.75284	-1.31895	-9.42749	2.27962	0.98623	-0.16349	0.02486	0.16376	0.98646	-0.00919	-0.02302	0.01314	0.99965	
91.15237	201.86781	-167.23984	-1.14599	-0.90428	-9.53967	2.25704	0.98605	-0.16539	0.01888	0.16571	0.98603	-0.01711	-0.01578	0.02000	0.99968	
88.17218	202.32193	-176.03024	-1.28786	-0.50653	-9.59413	2.27650	0.98597	-0.16643	0.01246	0.16666	0.98580	-0.02069	-0.00884	0.02247	0.99971	
84.66763	200.48990	-184.13138	-1.61020	-0.11752	-9.72276	2.30530	0.98563	-0.16876	0.00677	0.16888	0.98526	-0.02735	-0.00205	0.02810	0.99960	
82.23376	197.38046	-190.73959	-2.27243	0.18543	-9.52370	2.37934	0.98621	-0.16545	0.00337	0.16545	0.98542	-0.03964	0.00324	0.03965	0.99921	
79.25793	197.49231	-197.55096	-2.36771	0.45400	-9.61654	2.32675	0.98592	-0.16723	-0.00090	0.16705	0.98505	-0.04205	0.00792	0.04131	0.99911	
77.18076	195.96063	-202.97858	-2.56622	0.60400	-9.72135	2.38698	0.98559	-0.16915	-0.00282	0.16885	0.98457	-0.04591	0.01054	0.04477	0.99894	
74.76129	196.11008	-207.52194	-2.68736	0.80207	-9.73383	2.41866	0.98551	-0.16953	-0.00585	0.16905	0.98441	-0.04858	0.01400	0.04688	0.99880	
73.74179	196.29282	-210.15594	-2.72287	0.84752	-9.74192	2.30992	0.98547	-0.16971	-0.00652	0.16919	0.98435	-0.04932	0.01479	0.04750	0.99876	
73.71982	196.52409	-211.14529	-2.72563	0.78072	-9.73590	2.32347	0.98551	-0.16955	-0.00537	0.16909	0.98437	-0.04917	0.01363	0.04755	0.99878	
73.37003	197.00256	-211.60690	-2.67644	0.75566	-9.70758	2.36230	0.98560	-0.16904	-0.00511	0.16861	0.98450	-0.04825	0.01319	0.04669	0.99882	
73.83105	198.50369	-210.42926	-2.49166	0.67456	-9.59686	2.38190	0.98594	-0.16706	-0.00435	0.16670	0.98499	-0.04483	0.01177	0.04347	0.99899	
75.18024	200.30600	-207.81949	-2.24776	0.46856	-9.45202	2.33549	0.98639	-0.16441	-0.00162	0.16422	0.98561	-0.04003	0.00818	0.03922	0.99920	
76.99707	203.01636	-203.58206	-1.74033	0.18346	-9.46816	2.28333	0.98637	-0.16452	0.00184	0.16450	0.98591	-0.03048	0.00320	0.03037	0.99953	
78.36578	204.91777	-198.50760	-1.31979	-0.06174	-9.43082	2.28570	0.98648	-0.16379	0.00484	0.16386	0.98623	-0.02254	-0.00108	0.02303	0.99973	
80.52640	205.95264	-191.80942	-1.04284	-0.38567	-9.36230	2.31140	0.98666	-0.16253	0.00960	0.16267	0.98654	-0.01686	-0.00673	0.01820	0.99981	
81.98734	207.19270	-185.04318	-0.62296	-0.69193	-9.44033	2.24784	0.98639	-0.16388	0.01370	0.16401	0.98642	-0.00874	-0.01208	0.01087	0.99987	
84.22916	207.45328	-177.31155	-0.46996	-1.02618	-9.36168	2.32681	0.98652	-0.16252	0.01900	0.16264	0.98667	-0.00518	-0.01791	0.00820	0.99981	
86.51685	207.89285	-169.22418	-0.29763	-1.39409	-9.35162	2.24336	0.98642	-0.16237	0.02485	0.16244	0.98672	-0.00117	-0.02433	0.00519	0.99969	
88.09732	207.77899	-162.30560	-0.21722	-1.65045	-9.36642	2.28060	0.98626	-0.16264	0.02903	0.16268	0.98668	0.00095	-0.02880	0.00379	0.99958	
89.34436	207.68633	-155.81662	-0.27395	-1.87302	-9.36757	2.29686	0.98614	-0.16261	0.03303	0.16268	0.98668	0.00060	-0.03268	0.00478	0.99945	
90.10086	208.26431	-150.71268	-0.29384	-2.01944	-9.38062	2.36807	0.98601	-0.16281	0.03560	0.16289	0.98664	0.00068	-0.03524	0.00513	0.99937	
91.54391	207.52344	-145.04364	-0.48035	-2.26744	-9.47883	2.29066	0.98557	-0.16435	0.04040	0.16455	0.98637	-0.00175	-0.03956	0.00838	0.99918	
91.57632	207.30356	-141.79300	-0.71972	-2.31336	-9.57785	2.24700	0.98526	-0.16587	0.04189	0.16625	0.98607	-0.00567	-0.04036	0.01255	0.99911	
91.05734	205.82390	-139.38483	-1.05765	-2.32546	-9.69321	2.32255	0.98491	-0.16761	0.04310	0.16823	0.98568	-0.01136	-0.04058	0.01844	0.99901	
