NO_OF_FRAMES	14124
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
8.65045	224.35138	-170.62393	-3.60177	0.56319	-10.36162	2.42808	0.98364	-0.18011	0.00165	0.17985	0.98164	-0.06356	0.00983	0.06282	0.99798	
0.42664	224.02788	-192.84039	-3.75791	1.41974	-10.40358	2.39522	0.98326	-0.18179	-0.01248	0.18053	0.98115	-0.06893	0.02478	0.06552	0.99754	
-6.87000	222.29051	-213.76025	-3.88431	2.11514	-10.47825	2.39831	0.98265	-0.18390	-0.02389	0.18174	0.98061	-0.07331	0.03691	0.06770	0.99702	
-13.62527	220.23068	-233.02454	-3.81895	2.71293	-10.44129	2.31378	0.98234	-0.18393	-0.03437	0.18102	0.98069	-0.07406	0.04733	0.06653	0.99666	
-19.61014	219.37823	-249.81134	-3.37883	3.16783	-10.40967	2.29507	0.98204	-0.18357	-0.04361	0.18041	0.98124	-0.06793	0.05526	0.05885	0.99674	
-23.73080	217.53940	-261.49744	-2.86635	3.35203	-10.38701	2.32401	0.98193	-0.18295	-0.04842	0.17999	0.98185	-0.05972	0.05847	0.04992	0.99704	
-27.71930	218.45522	-270.08020	-1.71446	3.39519	-10.56175	2.26668	0.98133	-0.18495	-0.05271	0.18297	0.98229	-0.04026	0.05922	0.02987	0.99780	
-28.20544	217.58829	-271.92618	-0.98271	3.10983	-10.40314	2.26833	0.98211	-0.18146	-0.05025	0.18031	0.98325	-0.02666	0.05425	0.01713	0.99838	
-28.42181	219.07462	-269.17746	0.18381	2.64433	-10.53116	2.28197	0.98211	-0.18262	-0.04594	0.18258	0.98318	-0.00528	0.04614	-0.00320	0.99893	
-27.47025	219.72882	-261.26645	1.17602	2.01775	-10.55114	2.25076	0.98248	-0.18236	-0.03836	0.18300	0.98302	0.01373	0.03521	-0.02051	0.99917	
-25.55698	218.22856	-248.40106	1.77099	1.29668	-10.43266	2.26991	0.98322	-0.18031	-0.02784	0.18103	0.98313	0.02630	0.02263	-0.03090	0.99927	
-22.81918	216.58203	-232.20401	2.17288	0.47658	-10.39878	2.22674	0.98354	-0.18006	-0.01502	0.18049	0.98293	0.03579	0.00832	-0.03791	0.99925	
-20.18091	214.82825	-213.63834	2.32484	-0.29200	-10.44833	2.23667	0.98341	-0.18140	-0.00235	0.18135	0.98257	0.04082	-0.00510	-0.04056	0.99916	
-17.38480	212.76277	-193.83072	2.06440	-1.01579	-10.45007	2.29328	0.98326	-0.18189	0.01089	0.18135	0.98266	0.03864	-0.01773	-0.03602	0.99919	
-14.65143	208.19058	-174.11548	1.30695	-1.61308	-10.50241	2.31099	0.98286	-0.18286	0.02351	0.18220	0.98287	0.02756	-0.02815	-0.02280	0.99934	
-11.39297	204.25613	-155.00323	0.25351	-2.17746	-10.67276	2.26434	0.98199	-0.18536	0.03652	0.18507	0.98266	0.01138	-0.03799	-0.00442	0.99927	
-8.65976	199.30626	-138.44138	-1.04704	-2.52381	-10.84947	2.39745	0.98117	-0.18741	0.04668	0.18805	0.98211	-0.00966	-0.04403	0.01826	0.99886	
-5.23901	195.04509	-124.67435	-2.41164	-2.78382	-10.99108	2.34191	0.98050	-0.18848	0.05566	0.19043	0.98118	-0.03206	-0.04857	0.04203	0.99794	
-3.15753	190.44940	-115.68326	-3.61975	-2.82443	-11.38356	2.42004	0.97914	-0.19393	0.06067	0.19714	0.97899	-0.05219	-0.04928	0.06306	0.99679	
-0.00003	185.14236	-109.81393	-5.05322	-2.77728	-11.50091	2.41704	0.97877	-0.19443	0.06486	0.19915	0.97696	-0.07669	-0.04845	0.08798	0.99494	
1.89038	184.13242	-110.97958	-5.73617	-2.50034	-11.71942	2.46292	0.97822	-0.19783	0.06280	0.20293	0.97514	-0.08905	-0.04363	0.09985	0.99405	
4.36182	181.20024	-116.04398	-6.31319	-2.20069	-11.86675	2.41671	0.97791	-0.20026	0.05996	0.20548	0.97356	-0.09976	-0.03840	0.10988	0.99320	
5.84732	180.22913	-126.12930	-6.69697	-1.68749	-11.70150	2.33153	0.97879	-0.19807	0.05229	0.20273	0.97323	-0.10826	-0.02945	0.11657	0.99275	
7.62695	182.24763	-140.63010	-6.31767	-1.20318	-11.58380	2.31014	0.97942	-0.19732	0.04254	0.20076	0.97415	-0.10361	-0.02100	0.11002	0.99371	
9.01340	185.32443	-159.16833	-5.63358	-0.64339	-11.23460	2.37731	0.98078	-0.19280	0.03009	0.19481	0.97632	-0.09411	-0.01123	0.09816	0.99511	
10.08752	191.48448	-180.73929	-4.29883	-0.08466	-11.04824	2.33420	0.98147	-0.19099	0.01581	0.19164	0.97873	-0.07329	-0.00148	0.07496	0.99719	
11.77863	201.20279	-202.55090	-2.66902	0.38429	-10.66610	2.27559	0.98270	-0.18519	0.00203	0.18508	0.98160	-0.04700	0.00671	0.04657	0.99889	
13.79962	211.56287	-223.91019	-0.89073	0.80139	-10.28783	2.28693	0.98383	-0.17879	-0.01098	0.17858	0.98377	-0.01779	0.01399	0.01554	0.99978	
16.05994	223.37836	-242.37354	0.86650	1.14471	-9.95338	2.20179	0.98475	-0.17253	-0.02229	0.17281	0.98489	0.01144	0.01998	-0.01512	0.99969	
19.00351	234.41911	-256.45004	2.50831	1.33189	-9.70543	2.27823	0.98542	-0.16742	-0.03027	0.16854	0.98491	0.03922	0.02324	-0.04375	0.99877	
21.79016	243.49167	-265.97888	3.69617	1.46957	-9.47635	2.24898	0.98603	-0.16267	-0.03586	0.16459	0.98457	0.05937	0.02565	-0.06444	0.99759	
24.71225	248.46976	-268.87628	4.33702	1.43426	-9.26730	2.34527	0.98664	-0.15871	-0.03681	0.16099	0.98443	0.07062	0.02503	-0.07560	0.99682	
27.58264	251.06508	-265.01651	4.63097	1.19705	-9.12029	2.29702	0.98714	-0.15632	-0.03336	0.15847	0.98440	0.07642	0.02089	-0.08072	0.99652	
29.70654	251.39236	-253.99371	4.65198	0.73932	-9.21483	2.21735	0.98701	-0.15858	-0.02568	0.16012	0.98401	0.07800	0.01290	-0.08110	0.99662	
30.93475	246.18102	-236.41882	3.89046	0.06197	-9.29731	2.28786	0.98686	-0.16111	-0.01203	0.16156	0.98460	0.06678	0.00108	-0.06785	0.99770	
30.08792	238.32732	-214.08185	2.66138	-0.63702	-9.49655	2.31218	0.98623	-0.16532	0.00329	0.16498	0.98515	0.04763	-0.01112	-0.04643	0.99886	
27.96503	229.45682	-187.37589	1.30612	-1.50892	-9.86860	2.32306	0.98486	-0.17194	0.02203	0.17133	0.98484	0.02697	-0.02633	-0.02279	0.99939	
23.88385	221.31281	-159.11356	0.01733	-2.34694	-10.30634	2.25071	0.98304	-0.17892	0.04024	0.17876	0.98386	0.00762	-0.04095	-0.00030	0.99916	
18.58475	210.62239	-129.12524	-1.72075	-3.18464	-10.71191	2.35881	0.98106	-0.18415	0.06014	0.18558	0.98244	-0.01918	-0.05555	0.02998	0.99801	
11.74738	200.66676	-100.67407	-3.28573	-3.85997	-11.20061	2.43127	0.97873	-0.19014	0.07706	0.19380	0.98009	-0.04317	-0.06732	0.05719	0.99609	
4.58862	192.21867	-74.19772	-4.51391	-4.47355	-11.78986	2.41231	0.97592	-0.19768	0.09220	0.20370	0.97712	-0.06115	-0.07800	0.07846	0.99386	
-2.57974	183.76158	-51.30441	-5.69278	-4.91533	-12.33411	2.41185	0.97333	-0.20426	0.10448	0.21283	0.97392	-0.07869	-0.08568	0.09883	0.99141	
-10.23688	176.98853	-32.73630	-6.84553	-5.11493	-12.55465	2.48009	0.97220	-0.20545	0.11231	0.21651	0.97144	-0.09710	-0.08915	0.11872	0.98892	
-17.78665	173.49081	-20.56012	-7.35356	-5.16918	-12.83184	2.42765	0.97106	-0.20902	0.11555	0.22119	0.96957	-0.10495	-0.09010	0.12747	0.98774	
-25.32840	170.30940	-14.12332	-7.77315	-5.09337	-13.02747	2.39924	0.97042	-0.21165	0.11619	0.22453	0.96802	-0.11194	-0.08878	0.13472	0.98690	
-33.74011	171.39647	-17.74326	-7.55867	-4.69180	-12.97373	2.39793	0.97121	-0.21207	0.10855	0.22375	0.96842	-0.10998	-0.08180	0.13110	0.98799	
-42.46286	174.74458	-30.16031	-6.97335	-4.07144	-12.68605	2.33805	0.97313	-0.20957	0.09542	0.21905	0.97026	-0.10297	-0.07100	0.12110	0.99010	
-50.85678	181.41406	-50.84161	-5.64148	-3.47079	-12.49185	2.34744	0.97454	-0.20944	0.08008	0.21590	0.97289	-0.08294	-0.06054	0.09812	0.99333	
-60.39590	190.17584	-80.01923	-4.15341	-2.52544	-11.97872	2.26964	0.97727	-0.20388	0.05802	0.20735	0.97632	-0.06173	-0.04406	0.07236	0.99641	
-71.51389	200.94638	-116.17416	-2.25456	-1.41695	-11.58266	2.26023	0.97934	-0.19967	0.03210	0.20072	0.97907	-0.03358	-0.02473	0.03933	0.99892	
-83.10956	209.88019	-156.02420	-0.58881	-0.19399	-11.09546	2.21464	0.98130	-0.19240	0.00530	0.19244	0.98126	-0.00943	-0.00339	0.01028	0.99994	
-95.77420	222.18707	-198.07019	1.51125	1.06714	-10.83677	2.16993	0.98200	-0.18746	-0.02324	0.18798	0.98192	0.02240	0.01862	-0.02637	0.99948	
-108.68765	233.51385	-240.50659	3.15726	2.43650	-10.48828	2.28875	0.98240	-0.17946	-0.05176	0.18187	0.98223	0.04643	0.04251	-0.05503	0.99758	
-120.52942	243.77939	-276.65228	4.38659	3.58989	-10.22329	2.20507	0.98219	-0.17225	-0.07501	0.17714	0.98209	0.06419	0.06261	-0.07634	0.99511	
-131.24078	252.79245	-308.80844	5.13951	4.70036	-9.95033	2.20148	0.98165	-0.16487	-0.09587	0.17221	0.98227	0.07413	0.08194	-0.08928	0.99263	
-139.47641	260.84061	-333.93781	5.42515	5.50981	-9.85950	2.18886	0.98068	-0.16152	-0.11036	0.17044	0.98237	0.07678	0.09602	-0.09411	0.99092	
-145.48486	266.85913	-352.87427	5.13112	6.17149	-9.55884	2.29124	0.98040	-0.15591	-0.12044	0.16510	0.98376	0.07041	0.10750	-0.08892	0.99022	
-148.54410	269.12387	-363.72644	4.02358	6.46502	-9.20101	2.35297	0.98086	-0.15171	-0.12209	0.15888	0.98596	0.05130	0.11260	-0.06972	0.99119	
-149.35098	270.99622	-367.28186	2.79561	6.54122	-8.84976	2.26582	0.98166	-0.14817	-0.11993	0.15284	0.98777	0.03069	0.11392	-0.04846	0.99231	
-146.81180	269.02655	-363.67157	1.22579	6.15114	-8.73982	2.29562	0.98270	-0.14965	-0.10913	0.15107	0.98851	0.00487	0.10715	-0.02127	0.99402	
-142.52808	264.71432	-354.06805	-0.43339	5.59048	-8.68750	2.31137	0.98383	-0.15177	-0.09515	0.15033	0.98839	-0.02219	0.09742	0.00753	0.99522	
-135.48441	256.15417	-337.67542	-2.32817	4.64613	-8.74758	2.34863	0.98512	-0.15521	-0.07382	0.15158	0.98705	-0.05246	0.08100	0.04049	0.99589	
-128.06403	247.60204	-317.97934	-3.89349	3.68269	-8.98797	2.39674	0.98568	-0.16017	-0.05269	0.15590	0.98476	-0.07708	0.06423	0.06776	0.99563	
-119.22134	237.06580	-293.90253	-5.29242	2.54071	-9.33639	2.43359	0.98578	-0.16557	-0.02859	0.16207	0.98188	-0.09818	0.04433	0.09215	0.99476	
-109.86243	227.83813	-267.26099	-6.16992	1.35370	-9.76318	2.29716	0.98524	-0.17110	-0.00492	0.16953	0.97938	-0.10990	0.02362	0.10745	0.99393	
-100.14676	219.15427	-238.97208	-6.71060	0.18625	-10.17739	2.26775	0.98426	-0.17586	0.01747	0.17670	0.97746	-0.11559	0.00325	0.11685	0.99314	
-89.08798	210.81882	-207.41843	-7.07761	-1.15045	-10.45755	2.37242	0.98319	-0.17769	0.04196	0.18147	0.97635	-0.11755	-0.02008	0.12319	0.99218	
-79.86432	206.06145	-177.53082	-6.54425	-2.29359	-10.88399	2.33339	0.98122	-0.18311	0.06056	0.18867	0.97647	-0.10441	-0.04002	0.11388	0.99269	
-70.33350	200.24585	-145.71036	-6.04358	-3.52853	-11.10589	2.36337	0.97941	-0.18519	0.08034	0.19226	0.97707	-0.09152	-0.06155	0.10509	0.99256	
-61.86874	196.50468	-115.06082	-5.03611	-4.65593	-11.31844	2.32832	0.97732	-0.18852	0.09651	0.19561	0.97816	-0.07021	-0.08117	0.08749	0.99285	
-54.23697	194.68158	-85.34454	-3.86855	-5.78761	-11.32758	2.38112	0.97552	-0.18930	0.11190	0.19542	0.97962	-0.04639	-0.10084	0.06712	0.99264	
-47.22934	194.71692	-58.62875	-2.34878	-6.77881	-11.34189	2.15950	0.97362	-0.19175	0.12369	0.19529	0.98060	-0.01699	-0.11804	0.04070	0.99217	
-41.65616	195.67204	-36.32474	-0.96135	-7.57632	-11.14680	2.29350	0.97257	-0.19113	0.13258	0.19164	0.98142	0.00902	-0.13185	0.01663	0.99113	
-37.21793	196.66119	-19.21515	0.39873	-8.09352	-11.06619	2.32549	0.97163	-0.19290	0.13683	0.19003	0.98119	0.03385	-0.14079	-0.00689	0.99002	
-33.33340	199.87738	-8.76682	1.71514	-8.46387	-10.91866	2.32830	0.97120	-0.19366	0.13879	0.18735	0.98062	0.05726	-0.14719	-0.02960	0.98867	
-31.46307	201.48096	-6.12915	2.09611	-8.22175	-10.40691	2.30761	0.97344	-0.18566	0.13395	0.17878	0.98195	0.06179	-0.14300	-0.03620	0.98906	
-30.10770	205.40247	-11.45313	2.68800	-7.88116	-10.30701	2.23062	0.97457	-0.18505	0.12637	0.17723	0.98163	0.07065	-0.13712	-0.04645	0.98946	
-30.58386	207.96658	-25.42926	2.70239	-7.08426	-10.26171	2.29668	0.97649	-0.18367	0.11282	0.17678	0.98187	0.06834	-0.12333	-0.04679	0.99126	
-32.55914	211.05167	-46.96228	2.37564	-6.00776	-10.26402	2.29136	0.97859	-0.18230	0.09551	0.17721	0.98238	0.05942	-0.10466	-0.04122	0.99365	
-36.70459	210.84012	-74.78287	1.48032	-4.60793	-10.35528	2.33627	0.98053	-0.18173	0.07436	0.17917	0.98301	0.03985	-0.08034	-0.02575	0.99644	
-42.90839	211.97083	-108.26599	0.65326	-2.97991	-10.38198	2.29472	0.98230	-0.18078	0.04908	0.17997	0.98346	0.02058	-0.05199	-0.01139	0.99858	
-50.36053	209.66290	-143.55096	-0.66667	-1.28381	-10.40347	2.35092	0.98331	-0.18031	0.02414	0.18053	0.98354	-0.00740	-0.02240	0.01163	0.99968	
-59.68030	209.90195	-178.96347	-1.66148	0.39613	-10.41346	2.32154	0.98351	-0.18087	-0.00156	0.18075	0.98308	-0.02977	0.00691	0.02899	0.99956	
-69.09628	207.66652	-210.95950	-2.98345	1.96468	-10.33007	2.40517	0.98321	-0.18083	-0.02435	0.17921	0.98214	-0.05734	0.03428	0.05202	0.99806	
-78.12265	207.93210	-238.87091	-4.05097	3.31624	-10.11483	2.35323	0.98281	-0.17921	-0.04440	0.17533	0.98128	-0.07968	0.05785	0.07053	0.99583	
-86.29181	209.97531	-261.22256	-4.87953	4.34277	-9.83307	2.27728	0.98248	-0.17651	-0.05981	0.17029	0.98064	-0.09670	0.07572	0.08482	0.99352	
-93.77979	211.90454	-277.51932	-5.49838	5.11343	-9.57333	2.30840	0.98215	-0.17397	-0.07155	0.16565	0.98012	-0.10924	0.08913	0.09544	0.99144	
-99.35614	215.22664	-286.02890	-5.64203	5.42798	-9.53687	2.28081	0.98176	-0.17405	-0.07655	0.16494	0.97986	-0.11255	0.09459	0.09787	0.99069	
-102.99063	215.56282	-286.77811	-5.92381	5.45325	-9.33370	2.33996	0.98229	-0.17100	-0.07654	0.16145	0.97990	-0.11717	0.09503	0.10274	0.99016	
-104.99176	216.79448	-280.53638	-5.75715	5.12744	-9.19860	2.36907	0.98319	-0.16790	-0.07174	0.15922	0.98073	-0.11324	0.08937	0.09991	0.99097	
-104.13528	217.41832	-267.99747	-5.24662	4.42411	-9.11074	2.43128	0.98444	-0.16464	-0.06137	0.15787	0.98213	-0.10245	0.07714	0.09117	0.99284	
-102.92139	218.23209	-251.97223	-4.11227	3.51967	-9.35212	2.31820	0.98485	-0.16643	-0.04877	0.16219	0.98345	-0.08071	0.06139	0.07158	0.99554	
-99.47382	217.89592	-232.33282	-2.91654	2.42888	-9.49701	2.19762	0.98541	-0.16691	-0.03335	0.16485	0.98466	-0.05717	0.04238	0.05084	0.99781	
-94.32919	217.09711	-211.18527	-1.78624	1.21143	-9.43363	2.23436	0.98626	-0.16448	-0.01574	0.16387	0.98589	-0.03421	0.02114	0.03116	0.99929	
-88.80066	218.93732	-192.56036	-0.37486	0.11457	-9.42505	2.21181	0.98650	-0.16377	-0.00090	0.16376	0.98648	-0.00678	0.00200	0.00654	0.99998	
-82.54770	220.81024	-176.86014	1.10701	-0.87457	-9.51603	2.29272	0.98612	-0.16558	0.01186	0.16530	0.98601	0.02158	-0.01526	-0.01932	0.99970	
-74.91272	221.50989	-164.60031	1.92629	-1.66218	-9.25707	2.24023	0.98656	-0.16174	0.02321	0.16080	0.98626	0.03784	-0.02901	-0.03360	0.99901	
-66.66156	222.30554	-156.37668	2.62794	-2.28324	-9.19829	2.20654	0.98636	-0.16149	0.03196	0.15972	0.98581	0.05162	-0.03984	-0.04581	0.99816	
-58.49683	222.50412	-151.97800	3.01638	-2.65094	-9.15858	2.29404	0.98620	-0.16135	0.03722	0.15900	0.98550	0.05930	-0.04625	-0.05257	0.99755	
-50.11707	220.34235	-151.36551	2.81862	-2.81471	-9.18273	2.24489	0.98599	-0.16177	0.04057	0.15939	0.98560	0.05637	-0.04911	-0.04912	0.99759	
-42.85901	216.21777	-153.50616	2.13891	-2.70746	-9.19785	2.26457	0.98604	-0.16147	0.04063	0.15967	0.98617	0.04439	-0.04724	-0.03728	0.99819	
-34.63919	210.64581	-156.08359	1.32389	-2.63968	-9.44408	2.36808	0.98540	-0.16509	0.04163	0.16391	0.98601	0.03035	-0.04605	-0.02308	0.99867	
-27.20325	204.83174	-160.33527	0.17179	-2.38882	-9.50746	2.33281	0.98541	-0.16530	0.04061	0.16503	0.98624	0.00984	-0.04168	-0.00300	0.99913	
-21.14749	198.02765	-165.34033	-1.08850	-2.00060	-9.67070	2.37820	0.98519	-0.16730	0.03760	0.16788	0.98572	-0.01286	-0.03491	0.01899	0.99921	
-13.98914	189.82233	-168.85773	-2.41781	-1.80150	-9.90035	2.38673	0.98462	-0.17048	0.03819	0.17185	0.98446	-0.03616	-0.03144	0.04217	0.99862	
-8.47430	182.88541	-173.54663	-3.42158	-1.43943	-10.17950	2.39202	0.98395	-0.17494	0.03523	0.17668	0.98277	-0.05431	-0.02512	0.05966	0.99790	
-2.58682	177.62190	-177.06839	-4.24033	-1.20712	-10.31006	2.51182	0.98364	-0.17695	0.03390	0.17894	0.98144	-0.06899	-0.02107	0.07392	0.99704	
2.23090	172.98370	-180.65659	-4.74849	-0.93173	-10.48591	2.37339	0.98317	-0.18005	0.03100	0.18197	0.98017	-0.07845	-0.01626	0.08277	0.99644	
7.79672	167.93901	-182.03802	-5.26757	-0.80900	-10.40798	2.42588	0.98345	-0.17862	0.03041	0.18064	0.97963	-0.08776	-0.01412	0.09180	0.99568	
12.82803	165.95279	-183.23691	-5.27156	-0.71175	-10.38197	2.37993	0.98355	-0.17832	0.02872	0.18020	0.97967	-0.08814	-0.01242	0.09187	0.99569	
17.39258	164.63744	-183.03625	-5.09131	-0.66322	-10.35064	2.33766	0.98366	-0.17795	0.02729	0.17966	0.98003	-0.08523	-0.01158	0.08874	0.99599	
22.56848	162.67238	-181.28250	-4.88110	-0.72814	-10.19297	2.35124	0.98414	-0.17526	0.02752	0.17695	0.98084	-0.08150	-0.01271	0.08508	0.99629	
27.11307	163.64453	-179.50800	-4.26136	-0.77623	-9.97647	2.40780	0.98479	-0.17177	0.02618	0.17323	0.98233	-0.07084	-0.01355	0.07430	0.99714	
31.47476	167.59932	-177.95920	-3.01996	-0.91265	-10.00476	2.26439	0.98467	-0.17266	0.02482	0.17371	0.98357	-0.04912	-0.01593	0.05268	0.99848	
36.45663	169.83940	-174.06824	-2.11418	-1.12444	-9.91947	2.26287	0.98486	-0.17143	0.02567	0.17223	0.98451	-0.03296	-0.01962	0.03688	0.99913	
40.86075	173.14287	-171.11493	-1.22120	-1.23322	-9.67697	2.31388	0.98554	-0.16760	0.02479	0.16805	0.98562	-0.01739	-0.02152	0.02131	0.99954	
45.27795	176.70486	-167.26660	-0.37691	-1.38732	-9.51358	2.34074	0.98596	-0.16512	0.02496	0.16523	0.98625	-0.00249	-0.02421	0.00658	0.99969	
49.18912	180.85832	-163.70514	0.39562	-1.46774	-9.40752	2.32967	0.98623	-0.16363	0.02414	0.16340	0.98650	0.01100	-0.02561	-0.00690	0.99965	
52.96246	184.40468	-160.00809	0.81667	-1.53686	-9.21698	2.28254	0.98673	-0.16053	0.02419	0.16012	0.98693	0.01836	-0.02682	-0.01425	0.99954	
56.64191	186.77379	-156.00687	0.97052	-1.61837	-9.12085	2.36011	0.98696	-0.15897	0.02520	0.15845	0.98714	0.02120	-0.02824	-0.01693	0.99946	
59.20676	189.25851	-152.53998	0.99122	-1.60200	-9.10455	2.36662	0.98702	-0.15869	0.02486	0.15817	0.98718	0.02150	-0.02796	-0.01729	0.99946	
62.14474	193.06236	-148.86868	0.81200	-1.60852	-8.96352	2.26394	0.98740	-0.15618	0.02552	0.15574	0.98763	0.01837	-0.02807	-0.01417	0.99951	
64.39133	194.10281	-145.12585	0.24606	-1.59783	-8.86386	2.30713	0.98767	-0.15420	0.02689	0.15403	0.98803	0.00854	-0.02788	-0.00429	0.99960	
66.91013	196.20731	-141.98251	-0.36938	-1.62768	-8.73024	2.36416	0.98802	-0.15160	0.02905	0.15172	0.98842	-0.00206	-0.02840	0.00644	0.99958	
68.12869	198.40076	-139.83652	-0.73663	-1.60403	-8.87376	2.37554	0.98764	-0.15389	0.02964	0.15420	0.98800	-0.00838	-0.02799	0.01285	0.99953	
69.34671	199.53534	-138.32135	-1.40427	-1.52487	-8.78862	2.34533	0.98791	-0.15210	0.03003	0.15274	0.98806	-0.02015	-0.02661	0.02450	0.99935	
70.21793	201.53564	-139.05450	-1.73990	-1.43761	-8.77879	2.33822	0.98797	-0.15180	0.02942	0.15257	0.98795	-0.02618	-0.02509	0.03035	0.99922	
71.05862	201.09700	-141.03036	-2.33448	-1.27826	-8.64805	2.35518	0.98838	-0.14934	0.02816	0.15033	0.98795	-0.03692	-0.02231	0.04072	0.99892	
71.64987	202.35101	-146.24210	-2.55509	-1.04841	-8.43860	2.52420	0.98901	-0.14580	0.02462	0.14672	0.98831	-0.04141	-0.01830	0.04457	0.99884	
72.80161	203.21378	-152.92090	-2.60154	-0.86210	-8.42734	2.37743	0.98909	-0.14573	0.02152	0.14654	0.98828	-0.04270	-0.01505	0.04538	0.99886	
72.84335	203.58418	-162.95032	-2.61699	-0.46481	-8.16287	2.45394	0.98984	-0.14147	0.01450	0.14198	0.98889	-0.04405	-0.00811	0.04566	0.99892	
73.93933	204.58104	-174.23923	-2.37500	-0.14551	-8.05556	2.35386	0.99013	-0.13991	0.00832	0.14013	0.98930	-0.04068	-0.00254	0.04144	0.99914	
74.90631	205.41095	-186.37256	-2.03334	0.21292	-7.90905	2.45583	0.99048	-0.13764	0.00120	0.13760	0.98985	-0.03565	0.00372	0.03548	0.99936	
76.15726	206.21014	-198.99066	-1.59676	0.59496	-7.84426	2.39796	0.99059	-0.13671	-0.00648	0.13647	0.99022	-0.02902	0.01038	0.02786	0.99956	
78.60559	205.84203	-209.54688	-1.32980	0.80857	-7.74573	2.37108	0.99078	-0.13507	-0.01085	0.13476	0.99057	-0.02490	0.01411	0.02321	0.99963	
79.98721	205.15784	-220.07574	-1.06631	1.17606	-7.64184	2.46477	0.99091	-0.13334	-0.01786	0.13295	0.99090	-0.02117	0.02052	0.01861	0.99962	
83.01205	205.64911	-226.65683	-0.71759	1.25676	-7.56650	2.40011	0.99105	-0.13194	-0.02009	0.13165	0.99118	-0.01530	0.02193	0.01252	0.99968	
86.46837	205.73343	-230.56540	-0.51766	1.25924	-7.57116	2.35721	0.99104	-0.13195	-0.02059	0.13173	0.99122	-0.01185	0.02198	0.00903	0.99972	
90.00990	203.99762	-230.34189	-0.54414	1.13157	-7.60770	2.28847	0.99100	-0.13257	-0.01832	0.13236	0.99113	-0.01203	0.01975	0.00950	0.99976	
93.46953	201.33681	-227.78418	-0.77339	0.95059	-7.64486	2.39343	0.99098	-0.13324	-0.01465	0.13301	0.99099	-0.01558	0.01659	0.01350	0.99977	
97.77348	200.02556	-221.44379	-0.92131	0.57528	-7.69296	2.34384	0.99095	-0.13401	-0.00780	0.13386	0.99085	-0.01728	0.01004	0.01608	0.99982	
101.64946	196.19247	-213.33499	-1.41775	0.21580	-7.76992	2.42311	0.99081	-0.13525	-0.00039	0.13519	0.99050	-0.02502	0.00377	0.02474	0.99969	
105.37187	195.62418	-203.84210	-1.61281	-0.20079	-7.86687	2.29364	0.99058	-0.13672	0.00732	0.13687	0.99021	-0.02740	-0.00350	0.02815	0.99960	
108.55231	192.88423	-193.42368	-2.11670	-0.56303	-7.83885	2.37714	0.99061	-0.13593	0.01477	0.13638	0.99003	-0.03525	-0.00983	0.03693	0.99927	
112.38477	193.02274	-182.97690	-2.26630	-1.02304	-7.91751	2.35976	0.99031	-0.13694	0.02312	0.13773	0.98979	-0.03671	-0.01785	0.03954	0.99906	
116.06815	192.72736	-172.42542	-2.45088	-1.46768	-7.87212	2.34019	0.99025	-0.13575	0.03121	0.13692	0.98982	-0.03886	-0.02561	0.04275	0.99876	
118.78726	193.24750	-164.02560	-2.58453	-1.76600	-7.80400	2.43622	0.99027	-0.13427	0.03662	0.13572	0.98992	-0.04050	-0.03082	0.04507	0.99851	
121.14503	193.89395	-156.48550	-2.49201	-2.02543	-7.80525	2.32419	0.99012	-0.13416	0.04089	0.13572	0.99001	-0.03828	-0.03534	0.04345	0.99843	
123.39798	196.12224	-151.54208	-2.29703	-2.20197	-7.71573	2.34954	0.99021	-0.13262	0.04342	0.13416	0.99036	-0.03456	-0.03842	0.04005	0.99846	
124.43227	198.02155	-148.76205	-2.02147	-2.21908	-7.54452	2.39192	0.99060	-0.12986	0.04299	0.13120	0.99091	-0.02989	-0.03872	0.03525	0.99863	
125.87497	198.90509	-146.42581	-1.82210	-2.26531	-7.45922	2.37746	0.99076	-0.12851	0.04330	0.12972	0.99120	-0.02640	-0.03953	0.03177	0.99871	
126.38527	200.89075	-145.74283	-1.31220	-2.26308	-7.52215	2.40437	0.99062	-0.12998	0.04214	0.13081	0.99125	-0.01754	-0.03949	0.02288	0.99896	
125.52744	200.50369	-145.99353	-1.12837	-2.11767	-7.48990	2.34011	0.99079	-0.12960	0.03920	0.13026	0.99137	-0.01471	-0.03695	0.01968	0.99912	
124.14449	198.74139	-145.55444	-1.05233	-1.99241	-7.49427	2.27364	0.99086	-0.12977	0.03686	0.13035	0.99137	-0.01367	-0.03477	0.01835	0.99923	
122.74680	197.00534	-145.26776	-0.93410	-1.92852	-7.48338	2.46921	0.99092	-0.12968	0.03548	0.13016	0.99142	-0.01178	-0.03365	0.01629	0.99930	
119.97853	196.00175	-144.05484	-0.67474	-1.87463	-7.61815	2.29093	0.99064	-0.13218	0.03398	0.13250	0.99116	-0.00734	-0.03271	0.01177	0.99940	
