4.650 0.01032 0.00919 0.00613 0.01819 0.00965 0.01005 -0.05147 -0.03820 -0.05268 0.18877 0.02692 -0.07009
4.700 0.01093 0.00674 0.00398 0.01606 0.01055 0.00947 -0.04663 -0.03700 -0.05023 0.19051 0.02164 -0.06300
4.750 0.00971 -0.00765 0.00613 0.01758 0.01417 0.01063 -0.04837 -0.03580 -0.05176 0.18355 0.00673 -0.07009
4.800 0.01214 0.00919 0.00521 0.01849 0.00151 0.00811 -0.04876 -0.03580 -0.04717 0.19399 0.00192 -0.06258
4.850 0.00941 0.00827 0.00460 0.01364 0.00030 0.00792 -0.04915 -0.03610 -0.04533 0.18529 -0.01250 -0.06800
4.900 0.01123 0.00827 0.00521 0.01758 0.01116 0.00947 -0.04779 -0.02617 -0.04503 0.19138 -0.01346 -0.06133
4.950 0.01032 0.00766 0.00552 0.01606 0.01055 0.01005 -0.04721 -0.03489 -0.04840 0.18181 -0.02260 -0.06759
5.000 0.01487 0.00888 0.00490 0.01637 0.01266 0.00966 -0.04721 -0.03610 -0.04778 0.18964 -0.02404 -0.05632
5.050 0.01518 0.01225 0.00736 0.01788 0.02111 0.00618 -0.05437 -0.03610 -0.04778 0.18355 -0.03221 -0.05924
5.100 0.01730 0.01041 0.00736 0.01637 0.00211 0.00908 -0.04818 -0.03549 -0.04472 0.20008 -0.02644 -0.05716
5.150 0.01426 0.01286 0.00828 0.01394 0.00844 0.00734 -0.04663 -0.02828 -0.04594 0.18529 -0.02741 -0.06425
5.200 0.01396 0.01592 0.00766 0.01334 0.00995 0.00869 -0.04721 -0.03249 -0.04778 0.19312 -0.01635 -0.06550
5.250 0.01366 0.01041 0.00797 0.01364 0.00874 0.00927 -0.04373 -0.03399 -0.05085 0.18529 -0.01010 -0.07343
5.300 0.01305 0.01623 0.00766 0.01455 0.00905 0.00734 -0.04915 -0.03399 -0.05268 0.19573 0.00240 -0.06926
5.350 0.01305 0.00919 0.00644 0.00727 -0.00271 0.00947 -0.04779 -0.03580 -0.05299 0.18790 0.01058 -0.07551
5.400 0.01275 0.01133 0.00674 0.01485 0.00693 0.00831 -0.04663 -0.03670 -0.05513 0.20182 0.02404 -0.06759
5.450 0.01244 0.01133 0.00644 0.01546 0.00844 0.00966 -0.04683 -0.04572 -0.05850 0.18529 0.02596 -0.07468
5.500 0.01244 0.01041 0.00736 0.01758 0.01206 0.01121 -0.04470 -0.03429 -0.04594 0.20965 0.03558 -0.06008
5.550 0.01123 0.00980 0.00705 0.01788 0.00995 0.00985 -0.04896 -0.03610 -0.05422 0.18268 0.03125 -0.06008
5.600 0.01275 0.01133 0.00674 0.01819 0.00965 0.00715 -0.04779 -0.04151 -0.05513 0.19312 0.03654 -0.05716
5.650 0.01275 0.01102 0.00460 0.01425 0.00874 0.00966 -0.04586 -0.03610 -0.05146 0.17572 0.02692 -0.06091
5.700 0.01426 0.00612 0.00950 0.01697 0.01146 0.01043 -0.04973 -0.03580 -0.05268 0.19138 0.02500 -0.06258
5.750 0.01062 0.01164 0.00644 0.00576 0.00573 0.00947 -0.04760 -0.03760 -0.05391 0.17920 0.00673 -0.07343
5.800 0.01426 0.01225 0.00674 0.01212 0.00422 0.00734 -0.04799 -0.03519 -0.05146 0.18442 0.00385 -0.06800
5.850 0.01548 0.01531 0.00613 0.01455 0.00181 0.00773 -0.04683 -0.03489 -0.04931 0.17833 -0.01058 -0.07593
5.900 0.01426 0.01194 0.00674 0.01152 -0.00030 0.00792 -0.04915 -0.03670 -0.05360 0.19225 -0.01154 -0.07343
5.950 0.01335 0.01194 0.00674 0.01091 0.00271 0.00483 -0.04973 -0.03700 -0.04962 0.17920 -0.02308 -0.07843
6.000 0.01457 0.01317 0.00582 0.01121 0.00482 0.00599 -0.04857 -0.03910 -0.05085 0.18877 -0.02067 -0.06926
6.050 0.01487 0.01164 0.00920 0.01212 0.00362 0.00580 -0.04547 -0.03489 -0.04962 0.18181 -0.02837 -0.07259
6.100 0.01214 0.01500 0.00889 0.01091 0.00452 0.00618 -0.05341 -0.03549 -0.04564 0.19921 -0.02837 -0.05841
6.150 0.00850 0.01653 0.01134 0.01485 0.00633 0.00715 -0.04799 -0.03760 -0.04564 0.18964 -0.02981 -0.05507
6.200 0.01548 0.01807 0.01318 0.01516 0.00603 0.00985 -0.04741 -0.03519 -0.04901 0.20356 -0.02308 -0.04714
6.250 0.01791 0.01653 0.01042 0.01394 0.01327 0.00696 -0.04896 -0.03640 -0.05054 0.18964 -0.03029 -0.05674
6.300 0.01851 0.01623 0.01011 0.01364 0.00874 0.00850 -0.04876 -0.03790 -0.05483 0.21052 -0.02164 -0.04589
6.350 0.01882 0.01592 0.00981 0.01061 0.00754 0.00753 -0.04954 -0.03549 -0.04870 0.19138 -0.02019 -0.06216
6.400 0.01912 0.01623 0.01011 0.01182 0.00633 0.00560 -0.04973 -0.03730 -0.05115 0.20704 -0.01490 -0.06008
6.450 0.01669 0.01562 0.00981 0.01182 0.00724 -0.00193 -0.04779 -0.03700 -0.05054 0.17833 -0.01154 -0.07218
6.500 0.01730 0.01255 0.00920 0.01000 0.00693 0.00657 -0.04837 -0.03580 -0.04962 0.19747 -0.00625 -0.07134
6.550 0.01730 0.01592 0.00981 0.00909 0.01025 0.00792 -0.04934 -0.05685 -0.05176 0.18616 -0.00577 -0.08469
6.600 0.01791 0.01439 0.00981 0.01061 0.00452 0.00599 -0.04876 -0.03760 -0.05054 0.20008 0.00865 -0.07426
6.650 0.02064 0.01500 0.00889 0.01212 0.00693 0.00753 -0.04857 -0.03790 -0.05330 0.18877 0.00288 -0.07635
6.700 0.01396 0.01500 0.01011 0.01182 0.00693 0.00947 -0.04760 -0.03640 -0.05085 0.19921 0.00337 -0.06300
6.750 0.02125 0.01531 0.01134 0.01031 -0.00724 0.00676 -0.04625 -0.04873 -0.04901 0.18964 0.00288 -0.06926
6.800 0.01760 0.01439 0.00950 0.01273 0.00000 0.00599 -0.04915 -0.04121 -0.05452 0.19660 0.00192 -0.05757
6.850 0.01821 0.01684 0.01165 0.01516 0.00905 0.00947 -0.04857 -0.03429 -0.05422 0.19486 -0.00096 -0.05924
6.900 0.01791 0.01653 0.01103 0.01516 0.00905 0.00889 -0.04818 -0.03730 -0.05575 0.20443 0.00577 -0.05424
6.950 0.01518 0.01531 0.01042 0.01697 0.00724 0.00753 -0.04915 -0.03700 -0.05330 0.19660 -0.00096 -0.05632
7.000 0.01882 0.01562 0.00337 0.01758 0.00965 0.00966 -0.04741 -0.03640 -0.05330 0.20269 0.00192 -0.06383
7.050 0.01457 0.01317 0.00797 0.01152 0.00181 0.00657 -0.05147 -0.04031 -0.05299 0.19312 -0.00144 -0.07384
7.100 0.01487 0.01133 0.00552 0.01516 0.00513 0.00715 -0.05089 -0.03068 -0.05330 0.20791 -0.00433 -0.07718
7.150 0.01578 0.00888 0.00613 0.01516 0.00965 0.01140 -0.04431 -0.03640 -0.05085 0.19312 -0.00721 -0.08302
7.200 0.01669 0.01010 0.00766 0.00970 0.00935 0.00811 -0.05244 -0.04121 -0.05268 0.20269 -0.01058 -0.07843
7.250 0.01244 0.01225 0.01042 0.01970 0.01176 0.00560 -0.05302 -0.02647 -0.04993 0.18790 -0.01346 -0.08553
7.300 0.01062 0.01286 0.00613 0.01516 0.00663 0.00811 -0.04973 -0.04572 -0.05758 0.19573 -0.01827 -0.07843
7.350 0.01275 0.01164 0.00950 0.01788 0.00784 0.00831 -0.04992 -0.03730 -0.05176 0.19225 -0.02116 -0.07927
7.400 0.01244 0.01133 0.00674 0.01606 0.00784 0.00889 -0.05224 -0.04271 -0.05207 0.20791 -0.02500 -0.06759
7.450 0.01366 0.01194 0.00736 0.01576 0.00724 0.00927 -0.05147 -0.03880 -0.05330 0.19921 -0.01442 -0.07092
7.500 0.01426 0.01286 0.00797 0.01758 0.01025 0.01121 -0.04973 -0.03760 -0.05360 0.20095 -0.01635 -0.05298
7.550 0.01153 0.01347 0.00950 0.01546 0.00151 0.00966 -0.05089 -0.03910 -0.05513 0.20095 -0.00529 -0.06300
7.600 0.01760 0.01470 0.00797 0.02031 0.01447 0.00831 -0.05012 -0.03971 -0.05667 0.21400 -0.00529 -0.04631
7.650 0.01821 0.01653 0.01134 0.02000 0.01116 0.01236 -0.05263 -0.03549 -0.05422 0.20965 0.00529 -0.04089
7.700 0.01851 0.01164 0.01073 0.02031 0.01266 0.01256 -0.04876 -0.03790 -0.05636 0.21487 0.01731 -0.04297
7.750 0.01609 -0.01072 0.00613 0.01788 0.00814 0.01082 -0.05205 -0.04001 -0.05912 0.20791 0.01875 -0.05590
7.800 0.01548 0.01317 0.00858 0.01910 0.01327 0.00715 -0.04896 -0.03670 -0.05973 0.21921 0.02260 -0.06175
7.850 0.01426 0.01225 0.00521 0.01970 0.01176 0.01913 -0.04683 -0.03730 -0.05789 0.19660 0.02308 -0.06926
7.900 0.01275 0.01164 0.00766 0.01758 0.01327 0.01236 -0.04896 -0.03850 -0.06034 0.20791 0.02692 -0.07468
7.950 0.01275 0.01164 0.00644 0.01788 0.01296 0.01140 -0.04954 -0.02256 -0.05452 0.20269 0.02837 -0.08553
8.000 0.01032 0.01072 0.00797 0.01849 0.01206 0.01101 -0.05070 -0.03850 -0.05820 0.19747 0.02981 -0.08678
8.050 0.01093 0.01072 0.00797 0.01758 0.01055 0.01043 -0.05224 -0.04001 -0.05697 0.19399 0.01298 -0.09554
8.100 0.01244 0.00919 0.00460 0.01606 0.01025 0.01082 -0.05147 -0.03940 -0.05452 0.20617 0.00433 -0.08761
8.150 0.01093 0.00521 0.00736 0.01758 0.01206 0.01005 -0.05012 -0.03880 -0.05330 0.19921 -0.00240 -0.08427
8.200 0.01184 0.00980 0.00674 0.01576 0.01055 -0.00406 -0.05612 -0.03850 -0.05513 0.20269 -0.00865 -0.07676
8.250 0.01335 0.01102 0.00368 0.01788 0.01176 0.01043 -0.05302 -0.03790 -0.05391 0.20269 -0.01250 -0.07885
8.300 0.00911 0.00888 0.00766 0.01758 0.01266 0.00831 -0.05244 -0.03820 -0.05789 0.21139 -0.01394 -0.06550
8.350 0.01335 0.01500 0.01042 0.01667 0.00814 0.00889 -0.04605 -0.03940 -0.05605 0.20530 -0.00865 -0.06008
8.400 0.01578 0.01225 0.00981 0.01879 0.00935 0.01179 -0.05283 -0.04091 -0.05820 0.21400 -0.01490 -0.05590
8.450 0.01487 0.01378 0.00950 0.01788 0.01236 0.01101 -0.05070 -0.03640 -0.05636 0.21313 -0.00769 -0.05340
8.500 0.01578 0.01409 0.01011 0.02000 0.01357 0.01236 -0.04915 -0.04151 -0.05575 0.21834 -0.00192 -0.04965
8.550 0.01244 0.00766 0.00920 0.01788 0.01025 0.01101 -0.05224 -0.03880 -0.05850 0.21226 0.00096 -0.05924
8.600 0.01518 0.01347 0.00981 0.01819 0.01176 0.01005 -0.05553 -0.04091 -0.05881 0.21661 0.00433 -0.05465
8.650 0.01609 0.01409 0.00981 0.01788 0.00965 0.01005 -0.05050 -0.04001 -0.05789 0.20791 0.00577 -0.06550
8.700 0.01609 0.01531 0.01103 0.01910 0.00935 0.01063 -0.05089 -0.04001 -0.05973 0.21400 0.00673 -0.06508
8.750 0.01335 0.01347 0.00889 0.02000 0.01266 0.01063 -0.05166 -0.03790 -0.05973 0.19747 0.01298 -0.07384
